"16:00:00","16:15:00","1.29527","1.29502","1.29529","1.29491","1.29561","1.29553","1.29597","1.29553","0"
"16:15:00","16:30:00","1.29502","1.29517","1.29519","1.29502","1.29553","1.29563","1.29566","1.29553","0"
"16:30:00","16:45:00","1.29517","1.29547","1.29558","1.2951","1.29563","1.29605","1.29605","1.29558","0"
"16:45:00","17:00:00","1.29547","1.29532","1.29593","1.29499","1.29605","1.29584","1.29638","1.29546","0"
"17:00:00","17:15:00","1.29532","1.29465","1.29544","1.29457","1.29584","1.29496","1.29585","1.29486","0"
"17:15:00","17:30:00","1.29465","1.29466","1.29479","1.29455","1.29496","1.29496","1.29507","1.2948","0"
"17:30:00","17:45:00","1.29466","1.29467","1.295","1.29459","1.29496","1.29495","1.29528","1.29487","0"
"17:45:00","18:00:00","1.29467","1.29483","1.29483","1.29429","1.29495","1.2951","1.29512","1.29458","0"
"18:00:00","18:15:00","1.29483","1.2944","1.2949","1.29431","1.2951","1.29468","1.29516","1.2946","0"
"18:15:00","18:30:00","1.2944","1.29463","1.29483","1.29434","1.29468","1.29487","1.29508","1.29462","0"
"18:30:00","18:45:00","1.29463","1.29417","1.29463","1.2941","1.29487","1.29443","1.29489","1.29439","0"
"18:45:00","19:00:00","1.29417","1.2933","1.29448","1.29294","1.29443","1.29358","1.29473","1.29324","0"
"19:00:00","19:15:00","1.2933","1.293","1.2933","1.29217","1.29358","1.29327","1.29358","1.29244","0"
"19:15:00","19:30:00","1.293","1.29138","1.293","1.29128","1.29327","1.29164","1.29327","1.29151","0"
"19:30:00","19:45:00","1.29138","1.29048","1.29183","1.29044","1.29164","1.2907","1.29205","1.2907","0"
"19:45:00","20:00:00","1.29048","1.28992","1.29063","1.2896","1.2907","1.29018","1.29087","1.28981","0"
"20:00:00","20:15:00","1.28992","1.2902","1.29028","1.28895","1.29018","1.29047","1.29055","1.28922","0"
"20:15:00","20:30:00","1.2902","1.29065","1.2907","1.29014","1.29047","1.29093","1.29098","1.2904","0"
"20:30:00","20:45:00","1.29065","1.29079","1.29087","1.29019","1.29093","1.29105","1.29113","1.29043","0"
"20:45:00","21:00:00","1.29079","1.29116","1.29136","1.29042","1.29105","1.29142","1.29161","1.2907","0"
"21:00:00","21:15:00","1.29116","1.28986","1.2912","1.28944","1.29142","1.29014","1.29146","1.2897","0"
"21:15:00","21:30:00","1.28986","1.28967","1.28987","1.28936","1.29014","1.28994","1.29014","1.28963","0"
"21:30:00","21:45:00","1.28967","1.29046","1.29068","1.28966","1.28994","1.29072","1.29094","1.28994","0"
"21:45:00","22:00:00","1.29046","1.29068","1.29099","1.29039","1.29072","1.29094","1.29125","1.29064","0"
"22:00:00","22:15:00","1.29068","1.28973","1.29069","1.28956","1.29094","1.29","1.29094","1.28983","0"
"22:15:00","22:30:00","1.28973","1.2907","1.29079","1.28949","1.29","1.29095","1.29105","1.28973","0"
"22:30:00","22:45:00","1.2907","1.29067","1.29108","1.29041","1.29095","1.2909","1.29134","1.29066","0"
"22:45:00","23:00:00","1.29067","1.29027","1.29071","1.28995","1.2909","1.29054","1.29098","1.29023","0"
"23:00:00","23:15:00","1.29027","1.29031","1.29066","1.28998","1.29054","1.29058","1.2909","1.29026","0"
"23:15:00","23:30:00","1.29031","1.29102","1.29131","1.29029","1.29058","1.29128","1.29158","1.29055","0"
"23:30:00","23:45:00","1.29102","1.29099","1.2912","1.29068","1.29128","1.29122","1.29144","1.29095","0"
"23:45:00","00:00:00","1.29099","1.2904","1.291","1.28996","1.29122","1.29068","1.29125","1.29021","0"
