"2013-08-05 00:00:00","2013-08-05 00:05:00","1.32741","1.32752","1.32753","1.32738","1.32763","1.32776","1.32778","1.32763","0"
"2013-08-05 00:05:00","2013-08-05 00:10:00","1.32752","1.32743","1.32754","1.32742","1.32776","1.32767","1.32777","1.32766","0"
"2013-08-05 00:10:00","2013-08-05 00:15:00","1.32743","1.32745","1.32749","1.32734","1.32767","1.32769","1.32774","1.3276","0"
"2013-08-05 00:15:00","2013-08-05 00:20:00","1.32745","1.32745","1.32754","1.32743","1.32769","1.32771","1.32777","1.32768","0"
"2013-08-05 00:20:00","2013-08-05 00:25:00","1.32745","1.32754","1.32754","1.32736","1.32771","1.32779","1.32779","1.3276","0"
"2013-08-05 00:25:00","2013-08-05 00:30:00","1.32754","1.32743","1.32754","1.32732","1.32779","1.32766","1.32779","1.32757","0"
"2013-08-05 00:30:00","2013-08-05 00:35:00","1.32743","1.3273","1.32744","1.32728","1.32766","1.32754","1.32768","1.32752","0"
"2013-08-05 00:35:00","2013-08-05 00:40:00","1.3273","1.32735","1.32743","1.32722","1.32754","1.3276","1.32767","1.32747","0"
"2013-08-05 00:40:00","2013-08-05 00:45:00","1.32735","1.32747","1.32758","1.32735","1.3276","1.32771","1.32779","1.32759","0"
"2013-08-05 00:45:00","2013-08-05 00:50:00","1.32747","1.32756","1.32764","1.32745","1.32771","1.32782","1.32787","1.32769","0"
"2013-08-05 00:50:00","2013-08-05 00:55:00","1.32756","1.32768","1.3277","1.32756","1.32782","1.32789","1.32792","1.32779","0"
"2013-08-05 00:55:00","2013-08-05 01:00:00","1.32768","1.32753","1.32778","1.32753","1.32789","1.32779","1.32802","1.32776","0"
"2013-08-05 01:00:00","2013-08-05 01:05:00","1.32753","1.32754","1.32763","1.32742","1.32779","1.32777","1.32787","1.32767","0"
"2013-08-05 01:05:00","2013-08-05 01:10:00","1.32754","1.32742","1.32766","1.32741","1.32777","1.32766","1.32788","1.32766","0"
"2013-08-05 01:10:00","2013-08-05 01:15:00","1.32742","1.32743","1.32755","1.32741","1.32766","1.32767","1.32778","1.32766","0"
"2013-08-05 01:15:00","2013-08-05 01:20:00","1.32743","1.32738","1.32748","1.32733","1.32767","1.32762","1.32771","1.32754","0"
"2013-08-05 01:20:00","2013-08-05 01:25:00","1.32738","1.32744","1.32747","1.32735","1.32762","1.32768","1.3277","1.32759","0"
"2013-08-05 01:25:00","2013-08-05 01:30:00","1.32744","1.32765","1.32767","1.32743","1.32768","1.32791","1.32791","1.32768","0"
"2013-08-05 01:30:00","2013-08-05 01:35:00","1.32765","1.32775","1.32786","1.32763","1.32791","1.328","1.32809","1.32788","0"
"2013-08-05 01:35:00","2013-08-05 01:40:00","1.32775","1.32772","1.32783","1.32762","1.328","1.32798","1.32807","1.32788","0"
"2013-08-05 01:40:00","2013-08-05 01:45:00","1.32772","1.32772","1.32774","1.32762","1.32798","1.32798","1.32799","1.32786","0"
"2013-08-05 01:45:00","2013-08-05 01:50:00","1.32772","1.3281","1.32816","1.3277","1.32798","1.32835","1.3284","1.32796","0"
"2013-08-05 01:50:00","2013-08-05 01:55:00","1.3281","1.32803","1.32816","1.32781","1.32835","1.32829","1.32839","1.32806","0"
"2013-08-05 01:55:00","2013-08-05 02:00:00","1.32803","1.32813","1.32814","1.3278","1.32829","1.32837","1.32839","1.32805","0"
"2013-08-05 02:00:00","2013-08-05 02:05:00","1.32813","1.32777","1.32813","1.32746","1.32837","1.32801","1.32837","1.32769","0"
"2013-08-05 02:05:00","2013-08-05 02:10:00","1.32777","1.32785","1.32807","1.32771","1.32801","1.32808","1.32829","1.32793","0"
"2013-08-05 02:10:00","2013-08-05 02:15:00","1.32785","1.32834","1.32842","1.32773","1.32808","1.32858","1.32866","1.32796","0"
"2013-08-05 02:15:00","2013-08-05 02:20:00","1.32834","1.32721","1.32839","1.32719","1.32858","1.32745","1.32861","1.32743","0"
"2013-08-05 02:20:00","2013-08-05 02:25:00","1.32721","1.32721","1.32769","1.327","1.32745","1.32746","1.32791","1.32725","0"
"2013-08-05 02:25:00","2013-08-05 02:30:00","1.32721","1.32734","1.3276","1.32704","1.32746","1.32758","1.32782","1.32728","0"
"2013-08-05 02:30:00","2013-08-05 02:35:00","1.32734","1.32744","1.32756","1.32722","1.32758","1.32769","1.32778","1.32745","0"
"2013-08-05 02:35:00","2013-08-05 02:40:00","1.32744","1.32739","1.32749","1.32716","1.32769","1.32761","1.32772","1.3274","0"
"2013-08-05 02:40:00","2013-08-05 02:45:00","1.32739","1.32704","1.32739","1.32703","1.32761","1.32728","1.32761","1.32728","0"
"2013-08-05 02:45:00","2013-08-05 02:50:00","1.32704","1.32724","1.32769","1.32704","1.32728","1.32747","1.3279","1.32728","0"
"2013-08-05 02:50:00","2013-08-05 02:55:00","1.32724","1.32734","1.32789","1.32723","1.32747","1.32758","1.32813","1.32747","0"
"2013-08-05 02:55:00","2013-08-05 03:00:00","1.32734","1.32693","1.32735","1.32693","1.32758","1.32716","1.32759","1.32716","0"
"2013-08-05 03:00:00","2013-08-05 03:05:00","1.32693","1.32675","1.32693","1.32637","1.32716","1.32699","1.32716","1.32659","0"
"2013-08-05 03:05:00","2013-08-05 03:10:00","1.32675","1.32708","1.32717","1.32662","1.32699","1.32731","1.32741","1.32684","0"
"2013-08-05 03:10:00","2013-08-05 03:15:00","1.32708","1.32786","1.32814","1.32679","1.32731","1.3281","1.32839","1.32703","0"
